HRBP,EXPCO2,PVSAT,VENTLUNG,PULMEMBOLUS,HYPOVOLEMIA,VENTMACH,KINKEDTUBE,ANAPHYLAXIS,PCWP,TPR,DISCONNECT,SHUNT,CATECHOL,HISTORY,STROKEVOLUME,VENTALV,HREKG,FIO2,PAP,CO,ERRCAUTER,PRESS,ARTCO2,ERRLOWOUTPUT,LVFAILURE,HRSAT,BP,INTUBATION,LVEDVOLUME,HR,CVP,SAO2,INSUFFANESTH,MINVOLSET,VENTTUBE,MINVOL
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,ZERO,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,LOW,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,ZERO,HIGH,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,HIGH,TRUE,HIGH,LOW,FALSE,FALSE,NORMAL,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,LOW,ZERO
LOW,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,TRUE,NORMAL,HIGH,FALSE,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,FALSE,HIGH,LOW,FALSE,FALSE,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,HIGH,LOW,FALSE,FALSE,ZERO,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
LOW,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,TRUE,HIGH,LOW,FALSE,FALSE,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,LOW,HIGH
HIGH,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,TRUE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,NORMAL,NORMAL,NORMAL,FALSE,HIGH,LOW,FALSE,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
LOW,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,LOW,NORMAL,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,ZERO,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,TRUE,NORMAL,HIGH,FALSE,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,ZERO,HIGH
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,HIGH,TRUE,LOW,ZERO,HIGH,NORMAL,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,TRUE,HIGH,LOW,NORMAL,LOW,HIGH,LOW,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
LOW,LOW,HIGH,LOW,FALSE,FALSE,ZERO,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,LOW,NORMAL,HIGH,NORMAL,FALSE,HIGH,LOW,FALSE,FALSE,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
HIGH,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,LOW,HIGH
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,TRUE,LOW,HIGH,FALSE,FALSE,NORMAL,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,HIGH,TRUE,LOW,ZERO,HIGH,NORMAL,HIGH,NORMAL,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
LOW,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,TRUE,NORMAL,LOW,TRUE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,LOW,TRUE,HIGH,HIGH,FALSE,FALSE,NORMAL,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,ZERO,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,ZERO,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,HIGH,FALSE,LOW,NORMAL,FALSE,FALSE,HIGH,HIGH,ONESIDED,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,ZERO,NORMAL
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,LOW,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,NORMAL,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,ZERO,FALSE,FALSE,HIGH,LOW,TRUE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,TRUE,HIGH,HIGH,FALSE,FALSE,NORMAL,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,ZERO,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,LOW,TRUE,FALSE,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,ZERO,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,ZERO,ZERO
HIGH,NORMAL,LOW,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,NORMAL,ESOPHAGEAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,HIGH,ZERO,HIGH,LOW,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,NORMAL,HIGH,HIGH,FALSE,LOW,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,NORMAL,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,TRUE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,LOW,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,ZERO,ZERO
LOW,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,TRUE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,FALSE,HIGH,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
HIGH,LOW,HIGH,LOW,FALSE,TRUE,HIGH,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,FALSE,LOW,LOW,FALSE,FALSE,HIGH,NORMAL,NORMAL,HIGH,HIGH,HIGH,HIGH,TRUE,HIGH,HIGH,HIGH
NORMAL,LOW,LOW,ZERO,FALSE,FALSE,LOW,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,TRUE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,LOW,ZERO,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,HIGH,HIGH,FALSE,LOW,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,FALSE,HIGH,NORMAL,FALSE,FALSE,HIGH,NORMAL,ONESIDED,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,NORMAL
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,TRUE,NORMAL,ZERO,HIGH,LOW,HIGH,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,TRUE,NORMAL,LOW,ZERO
HIGH,LOW,HIGH,LOW,FALSE,FALSE,ZERO,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,TRUE,HIGH,LOW,FALSE,FALSE,NORMAL,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,TRUE,NORMAL,ZERO,HIGH
LOW,NORMAL,LOW,NORMAL,FALSE,FALSE,NORMAL,FALSE,FALSE,LOW,HIGH,FALSE,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,NORMAL,FALSE,FALSE,NORMAL,HIGH,NORMAL,LOW,NORMAL,LOW,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,TRUE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,HIGH,HIGH,TRUE,LOW,HIGH,FALSE,FALSE,NORMAL,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,TRUE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
LOW,LOW,LOW,ZERO,TRUE,FALSE,NORMAL,TRUE,FALSE,NORMAL,HIGH,FALSE,HIGH,NORMAL,FALSE,NORMAL,ZERO,LOW,NORMAL,HIGH,NORMAL,FALSE,ZERO,HIGH,FALSE,FALSE,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,TRUE,LOW,HIGH,FALSE,FALSE,NORMAL,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,HIGH,LOW,FALSE,FALSE,LOW,FALSE,FALSE,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,NORMAL,NORMAL,HIGH,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,HIGH,LOW,FALSE,TRUE,HIGH,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,HIGH,LOW,FALSE,LOW,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,HIGH,FALSE,HIGH,HIGH,HIGH
LOW,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,HIGH,FALSE,NORMAL,NORMAL,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,LOW,FALSE,NORMAL,HIGH,FALSE,FALSE,LOW,NORMAL,ESOPHAGEAL,HIGH,NORMAL,NORMAL,LOW,TRUE,NORMAL,LOW,LOW
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,TRUE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,NORMAL,NORMAL,LOW,FALSE,LOW,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,HIGH,HIGH,HIGH,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,TRUE,NORMAL,HIGH,FALSE,LOW,ZERO,HIGH,LOW,NORMAL,LOW,FALSE,ZERO,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,ZERO,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,LOW,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
LOW,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,TRUE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,ZERO,ZERO
LOW,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,LOW,HIGH,TRUE,NORMAL,HIGH,FALSE,NORMAL,HIGH,LOW,NORMAL,NORMAL,NORMAL,FALSE,HIGH,LOW,FALSE,FALSE,LOW,HIGH,NORMAL,LOW,NORMAL,HIGH,HIGH,FALSE,NORMAL,ZERO,HIGH
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,TRUE,NORMAL,LOW,ZERO
HIGH,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,LOW,TRUE,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,LOW,FALSE,HIGH,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,LOW,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,TRUE,NORMAL,FALSE,FALSE,HIGH,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH,NORMAL,HIGH,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,HIGH,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,HIGH,LOW,HIGH,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,LOW,HIGH,NORMAL,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,NORMAL,LOW
HIGH,LOW,HIGH,LOW,FALSE,TRUE,HIGH,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,LOW,FALSE,LOW,LOW,FALSE,FALSE,HIGH,LOW,NORMAL,NORMAL,HIGH,NORMAL,HIGH,FALSE,HIGH,HIGH,HIGH
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,TRUE,FALSE,NORMAL,LOW,TRUE,NORMAL,HIGH,FALSE,NORMAL,ZERO,NORMAL,NORMAL,NORMAL,HIGH,TRUE,ZERO,HIGH,FALSE,FALSE,NORMAL,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,ZERO,ZERO
LOW,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,LOW,NORMAL,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,FALSE,LOW,HIGH,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,LOW,LOW,FALSE,NORMAL,HIGH,FALSE,HIGH,ZERO,HIGH,NORMAL,NORMAL,HIGH,FALSE,NORMAL,HIGH,FALSE,FALSE,HIGH,LOW,NORMAL,LOW,HIGH,LOW,LOW,FALSE,NORMAL,LOW,ZERO
LOW,LOW,HIGH,LOW,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,HIGH,TRUE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,LOW,NORMAL,NORMAL,LOW,FALSE,HIGH,LOW,FALSE,FALSE,LOW,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,HIGH,FALSE,NORMAL,ZERO,HIGH
LOW,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,NORMAL,HIGH,FALSE,NORMAL,ZERO,LOW,NORMAL,NORMAL,LOW,FALSE,HIGH,HIGH,FALSE,FALSE,LOW,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
HIGH,LOW,LOW,ZERO,FALSE,FALSE,NORMAL,FALSE,FALSE,NORMAL,NORMAL,FALSE,HIGH,HIGH,FALSE,NORMAL,ZERO,HIGH,LOW,NORMAL,HIGH,FALSE,HIGH,HIGH,FALSE,FALSE,HIGH,HIGH,NORMAL,NORMAL,HIGH,NORMAL,LOW,FALSE,NORMAL,LOW,ZERO
