"HISTORY","CVP","PCWP","HYPOVOLEMIA","LVEDVOLUME","LVFAILURE","STROKEVOLUME","ERRLOWOUTPUT","HRBP","HREKG","ERRCAUTER","HRSAT","INSUFFANESTH","ANAPHYLAXIS","TPR","EXPCO2","KINKEDTUBE","MINVOL","FIO2","PVSAT","SAO2","PAP","PULMEMBOLUS","SHUNT","INTUBATION","PRESS","DISCONNECT","MINVOLSET","VENTMACH","VENTTUBE","VENTLUNG","VENTALV","ARTCO2","CATECHOL","HR","CO","BP"
"TRUE","LOW","LOW","FALSE","LOW","FALSE","LOW","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","LOW","HIGH","TRUE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","LOW","FALSE","HIGH","HIGH","NORMAL","LOW","ZERO","HIGH","NORMAL","HIGH","NORMAL","NORMAL"
"TRUE","LOW","LOW","TRUE","NORMAL","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","NORMAL","NORMAL","TRUE","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","ZERO","HIGH","NORMAL","ZERO","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","LOW","NORMAL","TRUE","NORMAL","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","ZERO","NORMAL","HIGH","HIGH","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","NORMAL","LOW","ZERO","LOW","LOW","NORMAL","NORMAL","LOW","LOW"
"TRUE","LOW","NORMAL","TRUE","LOW","TRUE","NORMAL","FALSE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","LOW","ZERO","TRUE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","FALSE","LOW","HIGH","ZERO","HIGH","NORMAL","NORMAL","HIGH","HIGH","LOW","HIGH"
"TRUE","HIGH","HIGH","FALSE","HIGH","TRUE","NORMAL","TRUE","HIGH","LOW","TRUE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","LOW","NORMAL","HIGH","NORMAL","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","NORMAL","NORMAL","HIGH","ZERO","HIGH","HIGH","LOW","NORMAL","LOW"
"TRUE","LOW","HIGH","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","NORMAL","HIGH","HIGH","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","TRUE","HIGH","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","HIGH","NORMAL","TRUE","NORMAL","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","ONESIDED","HIGH","TRUE","HIGH","LOW","LOW","LOW","ZERO","LOW","NORMAL","HIGH","HIGH","LOW"
"TRUE","LOW","NORMAL","TRUE","HIGH","FALSE","HIGH","FALSE","HIGH","NORMAL","FALSE","HIGH","TRUE","FALSE","HIGH","NORMAL","TRUE","LOW","NORMAL","HIGH","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","LOW","ZERO","LOW","NORMAL","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","NORMAL","FALSE","HIGH","ZERO","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","LOW","HIGH","TRUE","NORMAL","FALSE","LOW","FALSE","HIGH","HIGH","TRUE","HIGH","TRUE","FALSE","LOW","LOW","FALSE","LOW","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","HIGH","HIGH","FALSE","HIGH","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","TRUE","NORMAL","LOW","TRUE","ZERO","NORMAL","NORMAL","LOW","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","HIGH","HIGH","LOW","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","HIGH","NORMAL","TRUE","HIGH","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","FALSE","LOW","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","HIGH","NORMAL","NORMAL","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","HIGH","LOW","TRUE","LOW","TRUE","NORMAL","FALSE","LOW","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","LOW","FALSE","LOW","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","LOW","NORMAL","LOW","ZERO","ZERO","HIGH","NORMAL","HIGH","HIGH","HIGH"
"TRUE","LOW","LOW","TRUE","LOW","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","HIGH","TRUE","FALSE","LOW","ZERO","TRUE","NORMAL","NORMAL","HIGH","HIGH","LOW","TRUE","HIGH","ESOPHAGEAL","LOW","TRUE","HIGH","LOW","LOW","HIGH","ZERO","LOW","NORMAL","NORMAL","HIGH","HIGH"
"TRUE","NORMAL","HIGH","FALSE","HIGH","FALSE","HIGH","FALSE","LOW","NORMAL","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","ESOPHAGEAL","NORMAL","TRUE","HIGH","NORMAL","NORMAL","LOW","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","LOW","FALSE","HIGH","LOW","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","ZERO","FALSE","HIGH","NORMAL","LOW","NORMAL","LOW","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","NORMAL","LOW","TRUE","HIGH","FALSE","HIGH","TRUE","LOW","HIGH","FALSE","NORMAL","TRUE","FALSE","HIGH","LOW","TRUE","ZERO","NORMAL","LOW","LOW","NORMAL","FALSE","HIGH","NORMAL","ZERO","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL","LOW","NORMAL","NORMAL","LOW","HIGH"
"TRUE","HIGH","HIGH","FALSE","HIGH","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","FALSE","LOW","LOW","TRUE","ZERO","NORMAL","LOW","LOW","LOW","FALSE","NORMAL","NORMAL","ZERO","FALSE","HIGH","NORMAL","ZERO","ZERO","ZERO","LOW","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","NORMAL","LOW","FALSE","NORMAL","TRUE","LOW","FALSE","HIGH","LOW","FALSE","LOW","TRUE","TRUE","NORMAL","HIGH","FALSE","LOW","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","ONESIDED","LOW","TRUE","LOW","HIGH","HIGH","LOW","LOW","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","NORMAL","HIGH","TRUE","HIGH","FALSE","LOW","FALSE","LOW","HIGH","TRUE","HIGH","FALSE","TRUE","LOW","HIGH","FALSE","ZERO","LOW","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","HIGH","HIGH","LOW","LOW","HIGH","HIGH","NORMAL","HIGH","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","HIGH","ZERO","FALSE","LOW","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","NORMAL","FALSE","HIGH","NORMAL","ZERO","HIGH","HIGH","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","NORMAL","NORMAL","FALSE","LOW","FALSE","LOW","TRUE","LOW","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","LOW","LOW","LOW","LOW","HIGH","NORMAL","HIGH","LOW","HIGH"
"TRUE","HIGH","LOW","FALSE","LOW","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","HIGH","NORMAL","FALSE","ZERO","NORMAL","LOW","HIGH","LOW","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","NORMAL","ZERO","NORMAL","HIGH","LOW","NORMAL","HIGH","HIGH","HIGH"
"TRUE","LOW","NORMAL","TRUE","LOW","TRUE","LOW","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","HIGH","LOW","FALSE","HIGH","NORMAL","NORMAL","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","NORMAL","LOW","HIGH","LOW","LOW","HIGH","NORMAL","HIGH","HIGH","HIGH"
"TRUE","NORMAL","HIGH","TRUE","LOW","TRUE","LOW","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","FALSE","ZERO","NORMAL","NORMAL","NORMAL","HIGH","TRUE","HIGH","ESOPHAGEAL","ZERO","FALSE","LOW","LOW","HIGH","HIGH","LOW","NORMAL","HIGH","HIGH","LOW","LOW"
"TRUE","NORMAL","LOW","FALSE","HIGH","FALSE","HIGH","FALSE","NORMAL","NORMAL","FALSE","NORMAL","TRUE","FALSE","NORMAL","LOW","FALSE","LOW","LOW","LOW","LOW","NORMAL","TRUE","NORMAL","NORMAL","ZERO","TRUE","LOW","LOW","LOW","NORMAL","NORMAL","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","NORMAL","LOW","FALSE","NORMAL","TRUE","LOW","FALSE","NORMAL","NORMAL","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","HIGH","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","NORMAL","LOW","LOW","ZERO","HIGH","NORMAL","HIGH","LOW","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","TRUE","ZERO","NORMAL","HIGH","LOW","NORMAL","FALSE","HIGH","ESOPHAGEAL","NORMAL","TRUE","NORMAL","LOW","NORMAL","LOW","LOW","LOW","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","LOW","HIGH","TRUE","LOW","FALSE","HIGH","FALSE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","FALSE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","LOW","FALSE","LOW","NORMAL","LOW","LOW","ZERO","NORMAL","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","NORMAL","FALSE","NORMAL","FALSE","HIGH","HIGH","TRUE","LOW","TRUE","TRUE","HIGH","NORMAL","TRUE","NORMAL","NORMAL","LOW","HIGH","LOW","TRUE","NORMAL","ONESIDED","HIGH","TRUE","LOW","ZERO","HIGH","NORMAL","LOW","HIGH","NORMAL","HIGH","HIGH","NORMAL"
"TRUE","LOW","NORMAL","FALSE","NORMAL","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","ZERO","FALSE","HIGH","NORMAL","HIGH","LOW","HIGH","TRUE","HIGH","NORMAL","NORMAL","FALSE","HIGH","NORMAL","ZERO","ZERO","ZERO","LOW","NORMAL","NORMAL","HIGH","NORMAL"
"TRUE","HIGH","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","LOW","FALSE","ZERO","NORMAL","NORMAL","HIGH","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","HIGH","HIGH","LOW","HIGH","HIGH","HIGH","HIGH","LOW","LOW"
"TRUE","LOW","LOW","TRUE","HIGH","FALSE","HIGH","FALSE","LOW","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","ZERO","TRUE","LOW","NORMAL","LOW","NORMAL","NORMAL","FALSE","HIGH","NORMAL","NORMAL","TRUE","HIGH","ZERO","HIGH","NORMAL","LOW","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","HIGH","LOW","FALSE","LOW","FALSE","NORMAL","FALSE","NORMAL","LOW","TRUE","LOW","FALSE","FALSE","HIGH","HIGH","TRUE","NORMAL","NORMAL","LOW","HIGH","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","HIGH","LOW","HIGH","LOW","LOW","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","NORMAL","LOW","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","HIGH","TRUE","LOW","FALSE","TRUE","HIGH","NORMAL","TRUE","ZERO","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","ESOPHAGEAL","ZERO","TRUE","HIGH","NORMAL","LOW","HIGH","NORMAL","HIGH","HIGH","HIGH","LOW","LOW"
"TRUE","HIGH","NORMAL","FALSE","NORMAL","FALSE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","LOW","ZERO","TRUE","ZERO","NORMAL","LOW","LOW","LOW","TRUE","NORMAL","ONESIDED","NORMAL","TRUE","LOW","HIGH","ZERO","NORMAL","NORMAL","LOW","HIGH","HIGH","NORMAL","HIGH"
"TRUE","HIGH","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","NORMAL","HIGH","FALSE","NORMAL","TRUE","FALSE","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","NORMAL","TRUE","HIGH","ZERO","HIGH","HIGH","HIGH","LOW","HIGH","LOW","NORMAL","HIGH"
"TRUE","HIGH","LOW","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","TRUE","FALSE","LOW","HIGH","TRUE","NORMAL","NORMAL","HIGH","LOW","LOW","FALSE","NORMAL","NORMAL","ZERO","FALSE","LOW","NORMAL","NORMAL","ZERO","ZERO","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","LOW","NORMAL","FALSE","NORMAL","TRUE","FALSE","LOW","LOW","TRUE","LOW","NORMAL","LOW","HIGH","LOW","FALSE","HIGH","NORMAL","ZERO","TRUE","LOW","ZERO","NORMAL","HIGH","LOW","NORMAL","NORMAL","NORMAL","NORMAL","NORMAL"
"TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","TRUE","LOW","LOW","TRUE","LOW","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","LOW","NORMAL","HIGH","NORMAL","LOW","NORMAL","HIGH","HIGH","NORMAL"
"FALSE","NORMAL","LOW","TRUE","HIGH","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","LOW","FALSE","FALSE","LOW","NORMAL","FALSE","LOW","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","ZERO","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","TRUE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","ZERO","TRUE","NORMAL","LOW","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","ZERO","ZERO","ZERO","NORMAL","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","TRUE","LOW","HIGH","FALSE","NORMAL","FALSE","FALSE","NORMAL","ZERO","FALSE","ZERO","LOW","LOW","NORMAL","LOW","TRUE","HIGH","ESOPHAGEAL","HIGH","FALSE","HIGH","NORMAL","NORMAL","LOW","LOW","HIGH","HIGH","NORMAL","LOW","HIGH"
"TRUE","HIGH","LOW","TRUE","NORMAL","TRUE","LOW","FALSE","LOW","NORMAL","FALSE","HIGH","TRUE","FALSE","NORMAL","LOW","TRUE","LOW","NORMAL","LOW","NORMAL","NORMAL","TRUE","HIGH","NORMAL","HIGH","FALSE","LOW","NORMAL","ZERO","NORMAL","HIGH","HIGH","HIGH","HIGH","LOW","HIGH"
"FALSE","HIGH","NORMAL","TRUE","NORMAL","TRUE","NORMAL","FALSE","LOW","HIGH","TRUE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","HIGH","HIGH","HIGH","NORMAL","HIGH","HIGH","NORMAL","LOW","LOW"
"TRUE","NORMAL","NORMAL","TRUE","NORMAL","TRUE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","TRUE","FALSE","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","LOW","NORMAL","FALSE","NORMAL","NORMAL","LOW","FALSE","HIGH","NORMAL","ZERO","HIGH","NORMAL","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","NORMAL","HIGH","FALSE","NORMAL","TRUE","NORMAL","FALSE","NORMAL","LOW","FALSE","LOW","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","LOW","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","ZERO","ZERO","NORMAL","NORMAL","LOW","NORMAL","HIGH","HIGH","HIGH"
"TRUE","LOW","NORMAL","TRUE","HIGH","TRUE","NORMAL","FALSE","HIGH","NORMAL","FALSE","LOW","FALSE","TRUE","LOW","ZERO","FALSE","ZERO","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","LOW","NORMAL","TRUE","HIGH","TRUE","LOW","FALSE","LOW","HIGH","FALSE","HIGH","TRUE","FALSE","LOW","LOW","FALSE","ZERO","NORMAL","HIGH","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","LOW","HIGH","LOW","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","HIGH"
"TRUE","NORMAL","HIGH","FALSE","LOW","FALSE","HIGH","TRUE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","HIGH","NORMAL","FALSE","HIGH","NORMAL","NORMAL","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","FALSE","LOW","HIGH","LOW","HIGH","LOW","HIGH","NORMAL","HIGH","HIGH","HIGH"
"TRUE","NORMAL","NORMAL","TRUE","LOW","FALSE","LOW","FALSE","NORMAL","NORMAL","FALSE","LOW","FALSE","FALSE","LOW","ZERO","TRUE","HIGH","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","LOW","LOW","NORMAL","LOW","HIGH","HIGH","HIGH","HIGH","HIGH"
"TRUE","LOW","NORMAL","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","NORMAL","FALSE","HIGH","TRUE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","LOW","NORMAL","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","LOW","HIGH","NORMAL","LOW","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","LOW","NORMAL","TRUE","HIGH","TRUE","HIGH","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","HIGH","NORMAL","FALSE","NORMAL","NORMAL","LOW","LOW","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","HIGH","NORMAL","LOW","NORMAL","ZERO","HIGH","NORMAL","HIGH","NORMAL","HIGH"
"TRUE","NORMAL","NORMAL","FALSE","LOW","FALSE","LOW","FALSE","NORMAL","NORMAL","FALSE","LOW","FALSE","FALSE","LOW","LOW","TRUE","LOW","LOW","HIGH","HIGH","NORMAL","TRUE","HIGH","ESOPHAGEAL","HIGH","TRUE","LOW","HIGH","ZERO","LOW","LOW","LOW","NORMAL","HIGH","LOW","HIGH"
"TRUE","HIGH","LOW","TRUE","HIGH","TRUE","LOW","FALSE","HIGH","NORMAL","FALSE","NORMAL","FALSE","TRUE","HIGH","NORMAL","FALSE","ZERO","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","HIGH","LOW","LOW","HIGH","LOW","HIGH","HIGH","HIGH","HIGH","NORMAL"
"FALSE","LOW","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","LOW","NORMAL","TRUE","LOW","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","ONESIDED","ZERO","TRUE","LOW","HIGH","ZERO","ZERO","NORMAL","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","NORMAL","HIGH","TRUE","HIGH","FALSE","HIGH","TRUE","NORMAL","LOW","FALSE","LOW","TRUE","FALSE","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","ZERO","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","LOW","LOW"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","FALSE","HIGH","TRUE","NORMAL","LOW","FALSE","NORMAL","TRUE","FALSE","HIGH","NORMAL","FALSE","LOW","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","ZERO","LOW","HIGH","ZERO","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","LOW","NORMAL","TRUE","LOW","FALSE","NORMAL","FALSE","HIGH","HIGH","TRUE","HIGH","FALSE","FALSE","NORMAL","NORMAL","TRUE","ZERO","LOW","HIGH","LOW","HIGH","FALSE","HIGH","ESOPHAGEAL","HIGH","TRUE","LOW","NORMAL","LOW","HIGH","ZERO","LOW","NORMAL","HIGH","LOW","LOW"
"TRUE","NORMAL","NORMAL","FALSE","HIGH","TRUE","NORMAL","TRUE","HIGH","NORMAL","FALSE","NORMAL","TRUE","FALSE","HIGH","ZERO","TRUE","NORMAL","NORMAL","LOW","LOW","LOW","TRUE","HIGH","NORMAL","ZERO","TRUE","LOW","NORMAL","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","NORMAL","LOW"
"TRUE","NORMAL","NORMAL","TRUE","NORMAL","TRUE","LOW","FALSE","HIGH","NORMAL","FALSE","HIGH","FALSE","FALSE","HIGH","LOW","FALSE","NORMAL","NORMAL","HIGH","NORMAL","NORMAL","TRUE","NORMAL","NORMAL","HIGH","TRUE","LOW","LOW","LOW","ZERO","HIGH","LOW","HIGH","HIGH","HIGH","HIGH"
"TRUE","LOW","LOW","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","NORMAL","FALSE","HIGH","TRUE","FALSE","LOW","LOW","FALSE","NORMAL","NORMAL","NORMAL","NORMAL","LOW","FALSE","HIGH","NORMAL","NORMAL","TRUE","LOW","ZERO","NORMAL","NORMAL","HIGH","HIGH","NORMAL","HIGH","LOW","LOW"
"TRUE","HIGH","NORMAL","FALSE","LOW","TRUE","LOW","FALSE","LOW","HIGH","FALSE","HIGH","FALSE","FALSE","NORMAL","NORMAL","FALSE","NORMAL","NORMAL","LOW","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","ZERO","LOW","LOW","ZERO","HIGH","HIGH","NORMAL","HIGH","HIGH"
"TRUE","HIGH","NORMAL","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","NORMAL","TRUE","FALSE","LOW","ZERO","TRUE","ZERO","LOW","NORMAL","LOW","LOW","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","HIGH","LOW","ZERO","ZERO","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","HIGH","LOW","FALSE","NORMAL","TRUE","NORMAL","TRUE","HIGH","LOW","FALSE","LOW","TRUE","TRUE","HIGH","ZERO","FALSE","ZERO","LOW","NORMAL","LOW","LOW","TRUE","HIGH","NORMAL","HIGH","TRUE","HIGH","NORMAL","LOW","LOW","NORMAL","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","NORMAL","NORMAL","TRUE","HIGH","TRUE","NORMAL","TRUE","NORMAL","NORMAL","FALSE","LOW","FALSE","FALSE","LOW","HIGH","FALSE","ZERO","NORMAL","HIGH","HIGH","NORMAL","TRUE","HIGH","NORMAL","LOW","TRUE","LOW","NORMAL","ZERO","LOW","ZERO","HIGH","HIGH","HIGH","LOW","HIGH"
"TRUE","NORMAL","HIGH","TRUE","NORMAL","FALSE","NORMAL","TRUE","HIGH","LOW","FALSE","NORMAL","FALSE","FALSE","NORMAL","LOW","TRUE","HIGH","NORMAL","LOW","LOW","NORMAL","TRUE","NORMAL","ONESIDED","LOW","TRUE","HIGH","HIGH","ZERO","HIGH","ZERO","HIGH","HIGH","HIGH","NORMAL","HIGH"
"TRUE","HIGH","LOW","TRUE","NORMAL","TRUE","NORMAL","FALSE","LOW","NORMAL","FALSE","HIGH","FALSE","FALSE","LOW","LOW","TRUE","NORMAL","NORMAL","LOW","HIGH","HIGH","TRUE","HIGH","NORMAL","NORMAL","TRUE","LOW","NORMAL","NORMAL","HIGH","HIGH","HIGH","HIGH","NORMAL","HIGH","LOW"
"TRUE","NORMAL","HIGH","TRUE","HIGH","TRUE","NORMAL","TRUE","HIGH","NORMAL","FALSE","LOW","FALSE","FALSE","NORMAL","LOW","FALSE","LOW","NORMAL","LOW","HIGH","NORMAL","TRUE","NORMAL","NORMAL","ZERO","FALSE","LOW","NORMAL","HIGH","NORMAL","HIGH","HIGH","HIGH","HIGH","NORMAL","NORMAL"
"TRUE","NORMAL","HIGH","TRUE","HIGH","FALSE","NORMAL","TRUE","HIGH","NORMAL","TRUE","NORMAL","TRUE","FALSE","LOW","ZERO","FALSE","HIGH","NORMAL","NORMAL","HIGH","HIGH","TRUE","HIGH","NORMAL","HIGH","FALSE","HIGH","LOW","LOW","HIGH","HIGH","HIGH","HIGH","HIGH","HIGH","LOW"
"TRUE","LOW","NORMAL","FALSE","NORMAL","FALSE","LOW","FALSE","HIGH","NORMAL","TRUE","NORMAL","TRUE","FALSE","LOW","LOW","TRUE","HIGH","NORMAL","NORMAL","LOW","HIGH","TRUE","NORMAL","NORMAL","HIGH","FALSE","NORMAL","ZERO","ZERO","HIGH","ZERO","HIGH","HIGH","HIGH","LOW","NORMAL"
"TRUE","LOW","HIGH","TRUE","HIGH","FALSE","NORMAL","FALSE","HIGH","LOW","FALSE","HIGH","FALSE","FALSE","NORMAL","LOW","FALSE","LOW","LOW","LOW","NORMAL","LOW","TRUE","HIGH","NORMAL","LOW","TRUE","NORMAL","LOW","ZERO","HIGH","NORMAL","LOW","NORMAL","HIGH","HIGH","LOW"
