"GoodStudent","Age","SocioEcon","RiskAversion","VehicleYear","ThisCarDam","RuggedAuto","Accident","MakeModel","DrivQuality","Mileage","Antilock","DrivingSkill","SeniorTrain","ThisCarCost","Theft","CarValue","HomeBase","AntiTheft","PropCost","OtherCarCost","OtherCar","MedCost","Cushioning","Airbag","ILiCost","DrivHist"
"False","Adult","Middle","Adventurous","Current","None","Football","None","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TwentyThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adult","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adolescent","Prole","Adventurous","Older","Mild","Football","Moderate","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Fair","False","Thousand","Many"
"False","Senior","UpperMiddle","Cautious","Older","None","Tank","None","Luxury","Excellent","FiftyThou","False","Normal","True","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiveThou","False","Normal","True","Thousand","False","TwentyThou","Rural","True","TenThou","Thousand","False","Thousand","Good","False","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","TenThou","True","Thousand","Poor","False","Million","Many"
"False","Senior","UpperMiddle","Normal","Older","None","Tank","None","Luxury","Normal","TwentyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Good","False","Thousand","Zero"
"False","Adult","UpperMiddle","Adventurous","Older","Severe","Football","Severe","Luxury","Poor","FiftyThou","False","SubStandard","False","TenThou","False","TenThou","Suburb","False","TenThou","Thousand","True","HundredThou","Fair","False","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","FiveThou","Rural","False","HundredThou","HundredThou","True","Thousand","Poor","False","TenThou","Many"
"False","Senior","UpperMiddle","Normal","Current","None","EggShell","None","FamilySedan","Excellent","TwentyThou","False","Expert","False","Thousand","False","TwentyThou","Suburb","True","TenThou","Thousand","True","Thousand","Fair","True","Thousand","Zero"
"False","Adult","Prole","Adventurous","Current","None","Football","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Fair","True","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Current","Mild","Football","Mild","FamilySedan","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Prole","Normal","Older","Severe","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","Moderate","EggShell","Moderate","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","FiveThou","City","False","TenThou","Thousand","True","Million","Poor","False","Thousand","Many"
"False","Senior","Prole","Normal","Current","Mild","Football","Mild","Economy","Poor","TwentyThou","False","SubStandard","False","Thousand","False","TwentyThou","City","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Many"
"False","Adolescent","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","Suburb","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Older","None","Football","None","Luxury","Normal","FiveThou","False","Normal","False","Thousand","False","FiftyThou","Suburb","False","TenThou","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Rural","False","TenThou","Thousand","True","Thousand","Fair","False","Thousand","One"
"False","Adolescent","Prole","Adventurous","Older","Severe","Tank","Severe","FamilySedan","Poor","FiveThou","False","SubStandard","False","TenThou","False","FiveThou","Rural","False","HundredThou","HundredThou","True","Thousand","Good","False","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","EggShell","None","SportsCar","Poor","FiveThou","False","SubStandard","False","Thousand","False","TwentyThou","Rural","False","Thousand","Thousand","False","Thousand","Poor","True","Thousand","Many"
"False","Adult","Middle","Cautious","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Senior","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","FiftyThou","True","Normal","False","Thousand","False","FiftyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","SportsCar","Poor","FiftyThou","False","SubStandard","False","Thousand","False","TenThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Many"
"False","Adolescent","Middle","Adventurous","Older","Severe","Tank","Severe","FamilySedan","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Suburb","False","HundredThou","HundredThou","True","Thousand","Good","False","Thousand","Many"
"False","Adult","Prole","Normal","Older","Severe","EggShell","Severe","Economy","Poor","TwentyThou","False","SubStandard","False","TenThou","False","TenThou","City","False","TenThou","Thousand","False","Million","Poor","False","Thousand","Many"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Good","True","Thousand","One"
"False","Adult","Prole","Normal","Older","None","Football","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","UpperMiddle","Normal","Current","None","Tank","None","Luxury","Normal","TwentyThou","True","Normal","False","Thousand","False","FiftyThou","Suburb","True","TenThou","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Prole","Cautious","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","TwentyThou","City","True","Thousand","Thousand","False","Thousand","Good","True","Thousand","Zero"
"False","Adult","Middle","Normal","Current","None","Tank","None","FamilySedan","Normal","FiveThou","True","Normal","False","Thousand","False","TwentyThou","Secure","False","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"True","Adolescent","Middle","Adventurous","Older","Severe","Football","Severe","FamilySedan","Poor","Domino","False","SubStandard","False","Thousand","False","FiveThou","Suburb","False","HundredThou","TenThou","True","Million","Fair","False","Thousand","Many"
"False","Adolescent","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","TwentyThou","False","Normal","False","Thousand","False","FiveThou","City","False","TenThou","Thousand","False","Thousand","Poor","False","Thousand","One"
"False","Senior","UpperMiddle","Normal","Older","None","Tank","None","Luxury","Normal","FiftyThou","False","Normal","True","Thousand","False","TenThou","Suburb","True","TenThou","Thousand","False","Thousand","Good","False","Thousand","Zero"
"False","Adult","Prole","Normal","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adult","Prole","Normal","Current","None","Football","None","FamilySedan","Normal","FiftyThou","False","Normal","False","HundredThou","True","TwentyThou","City","False","HundredThou","Thousand","False","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Cautious","Current","None","Football","None","FamilySedan","Poor","TwentyThou","True","SubStandard","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","False","Thousand","Good","True","Thousand","Many"
"False","Adult","Middle","Normal","Older","None","Tank","None","FamilySedan","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","Suburb","False","Thousand","Thousand","True","Thousand","Excellent","False","Thousand","Zero"
"False","Senior","Middle","Cautious","Older","None","Tank","None","FamilySedan","Excellent","TwentyThou","False","Expert","True","Thousand","False","TwentyThou","Secure","True","Thousand","Thousand","True","Thousand","Excellent","True","Thousand","Zero"
"False","Adult","Middle","Cautious","Older","None","EggShell","None","Economy","Poor","FiveThou","False","SubStandard","False","Thousand","False","TenThou","Secure","True","TenThou","Thousand","True","Thousand","Poor","False","Thousand","One"
"False","Senior","Prole","Normal","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Expert","True","Thousand","False","FiveThou","City","False","Thousand","Thousand","True","Thousand","Poor","False","Thousand","Zero"
"False","Senior","Prole","Cautious","Older","None","EggShell","None","Economy","Excellent","TwentyThou","False","Expert","True","Thousand","False","FiveThou","City","True","Thousand","Thousand","False","Thousand","Fair","False","Thousand","Zero"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Excellent","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Zero"
"False","Adolescent","UpperMiddle","Normal","Current","None","Football","None","Luxury","Normal","Domino","True","Normal","False","Thousand","False","FiftyThou","Rural","True","TenThou","Thousand","True","Thousand","Good","True","Thousand","Zero"
"False","Senior","UpperMiddle","Adventurous","Current","Mild","Tank","Moderate","Luxury","Poor","FiftyThou","True","SubStandard","False","Thousand","False","FiftyThou","City","True","Thousand","Thousand","True","Thousand","Excellent","True","TenThou","Many"
"False","Adult","Prole","Adventurous","Older","None","EggShell","None","Economy","Normal","FiftyThou","False","Normal","False","Thousand","False","FiveThou","City","False","Thousand","Thousand","False","Thousand","Poor","False","Thousand","Many"
"False","Adult","Middle","Cautious","Older","Moderate","EggShell","Moderate","Economy","Poor","FiftyThou","False","SubStandard","False","TenThou","False","FiveThou","Secure","True","HundredThou","TenThou","True","Thousand","Poor","False","Thousand","Many"
